2018	1학기	MTB493	열역학	Thermodynamics	3	3	0	03	50 	학과(전공)필수	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 2                             	화/03A	화/03B	화/04A	화/04B	수/03A	수/03B	 	 	 	 	 	 	 	 	 	 	장영철	N	0	N
2018	1학기	MCA371	유공압제어및설계	Hydraulic and Pneumatic Control and Design	3	2	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	자유선택	학과(전공)선택[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	화/03A	화/03B	화/04A	화/04B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 	허준영	N	1	N
2018	1학기	MTA242	유한요소해석및실습	Finite Element Method and Lab	3	2	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	학과(전공)선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	화/06A	화/06B	화/07A	화/07B	목/06A	목/06B	목/07A	목/07B	 	 	 	 	 	 	 	 	이상순	N	0.5	N
2018	1학기	MTC713	응용역학및실험	Applied Mechanics Lab.	2	1	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학과(전공)선택[교직]	자유선택[교직]	학과(전공)선택[교직]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	목/01A	목/01B	목/02A	목/02B	목/03A	목/03B	 	 	 	 	 	 	 	 	 	 	윤영한	N	0.5	N
2018	1학기	MTC713	응용역학및실험	Applied Mechanics Lab.	2	1	2	02	23 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학과(전공)선택[교직]	자유선택[교직]	학과(전공)선택[교직]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	월/01A	월/01B	월/02A	월/02B	월/03A	월/03B	 	 	 	 	 	 	 	 	 	 	류길하	N	0.5	N
2018	1학기	MTC713	응용역학및실험	Applied Mechanics Lab.	2	1	2	03	23 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	학과(전공)선택[교직]	자유선택[교직]	학과(전공)선택[교직]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	화/07A	화/07B	화/08A	화/08B	화/09A	화/09B	 	 	 	 	 	 	 	 	 	 	임경화	N	0.5	N
2018	1학기	MTB302	재료역학	Solid Mechanics	3	3	0	01	50 	학부공통필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통필수[교직][복수]	학부공통필수[교직][복수]	학부공통필수[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 2                             	월/03A	월/03B	월/04A	월/04B	화/08A	화/08B	 	 	 	 	 	 	 	 	 	 	윤영한	N	0	N
2018	1학기	MTB302	재료역학	Solid Mechanics	3	3	0	02	23 	학부공통필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통필수[교직][복수]	학부공통필수[교직][복수]	학부공통필수[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 2                             	월/08A	월/08B	화/01A	화/01B	화/02A	화/02B	 	 	 	 	 	 	 	 	 	 	류길하	N	0	N
2018	1학기	MTB302	재료역학	Solid Mechanics	3	3	0	03	23 	학부공통필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통필수[교직][복수]	학부공통필수[교직][복수]	학부공통필수[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 2                             	월/08A	월/08B	화/01A	화/01B	화/02A	화/02B	 	 	 	 	 	 	 	 	 	 	김병기	Y	0	N
2018	1학기	MTB302	재료역학	Solid Mechanics	3	3	0	04	50 	학부공통필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통필수[교직][복수]	학부공통필수[교직][복수]	학부공통필수[교직][복수]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 2                             	월/06A	월/06B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 	 	 	이상순	N	0	N
2018	1학기	MTC610	전산유동해석	Computational Fluid Analysis	2	1	2	01	50 	학부공통필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통필수	자유선택	학부공통필수	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3 제어                            	수/01A	수/01B	목/06A	목/06B	목/07A	목/07B	 	 	 	 	 	 	 	 	 	 	장영철	N	0	N
2018	1학기	MCA381	전자회로응용및실습	Applied Electronic Circuit and Practice	3	2	2	01	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	학과(전공)선택[교직][복수]	학과(전공)선택[교직]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	수/05A	수/05B	수/06A	수/06B	목/03A	목/03B	목/04A	목/04B	 	 	 	 	 	 	 	 	진경복	N	0.5	N
2018	1학기	MCA381	전자회로응용및실습	Applied Electronic Circuit and Practice	3	2	2	02	50 	학과(전공)선택	메카트로닉스공학부	자유선택	자유선택	자유선택	자유선택	학과(전공)선택[교직][복수]	학과(전공)선택[교직]	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 3                             	수/05A	수/05B	수/06A	수/06B	목/08A	목/08B	목/09A	목/09B	 	 	 	 	 	 	 	 	이병렬	N	0.5	N
2018	1학기	MTC903	졸업설계Ⅰ(캡스톤디자인)	Graduation DesignⅠ	2	1	4	01	200 	학부공통필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통필수	학부공통필수	학부공통필수	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 전체                             	목/11A	목/11B	 	 	 	 	 	 	 	 	 	 	 	 	 	 	이병렬	N	2	N
2018	1학기	MTC904	졸업설계Ⅱ(캡스톤디자인)	Graduation Design Ⅱ	2	1	4	01	200 	학부공통필수	메카트로닉스공학부	자유선택	자유선택	자유선택	학부공통필수	학부공통필수	학부공통필수	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	자유선택	메카 전체                             	목/11A	목/11B	 	 	 	 	 	 	 	 	 	 	 	 	 	 	이병렬	N	2	N
